"client_id","age","gender_code","directory","amrg_eop","acsh_eop","acrd_eop","pcur_eop","pcrd_eop","psav_eop","pdep_eop","swork_s","tpos_s","retail_cost","auto_cost","calls_cost","communal_cost","gos_cost","personal_cost","shops_cost","rent_cost","contract_cost","transport_cost","building_cost","prof_cost","business_cost","constributions_cost","avia_cost","vendors_cost","hotels_cost","pleasure_cost","finance_cost","other_cost","transactions_count","clothes_cost","auto_count","calls_count","communal_count","gos_count","personal_count","shops_count","clothes_count","rent_count","contract_count","transport_count","building_count","prof_count","business_count","constributions_count","avia_count","vendors_count","hotels_count","pleasure_count","finance_count","other_count","retail_count"
772,35,"М","Томск",1270760.66,0.0,0.0,0.0,3435.03,0.0,0.0,102266.9,55880.67,16384.5,4270.0,0,0,0,0,18925.0,0,0,500.0,4900.0,0,0,0,0,0,0,0,0,0,39,0,1,0,0,0,0,5,0,0,0,1,1,0,0,0,0,0,0,0,0,0,15
773,43,"Ж","Сургут",0.0,831585.66,0.0,0.0,58036.99,0.0,0.0,160854.31,59097.31,24064.11,1246.5,0,0,0,0,9670.0,0,0,0,0,2400.0,0,0,0,13344.0,13344.0,0,0,0,52,0,1,0,0,0,0,4,0,0,0,0,0,3,0,0,0,4,4,0,0,0,29
774,35,"М","Сургут",0.0,359932.25,0.0,0.0,84298.53,0.0,0.0,91309.79,97847.43,79862.68,349.99,0,2580.0,0,2600.0,5200.0,0,1849.0,0,0,0,0,0,0,0,0,0,0,0,69,0,1,0,5,0,3,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,45
775,43,"М","Сургут",0.0,2754463.51,0.0,0.0,141108.41,0.0,0.0,275166.5,56135.47,9047.04,8452.359999999999,0,600.0,0,0,4297.0,0,0,350.0,0,0,0,0,0,0,0,0,0,0,90,0,9,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,27
776,47,"М","Самара",0.0,3873231.05,151897.71,27.99,7798.09,0.0,0.0,596386.59,219885.8,60958.54000000004,10750.4,0,3378.65,1475.0,0,58828.01,0,179.0,0,1700.0,0,0,0,16055.0,0,0,279.0,420.0,0,133,0,4,0,2,4,0,5,0,0,2,0,1,0,0,0,1,0,0,1,1,0,66
777,39,"М","Сургут",0.0,1364705.33,25718.53,0.0,942.41,0.0,0.0,51267.65,178280.9,57944.209999999985,21079.67,0,2290.0,598.0,0,32490.0,0,0,1100.0,0,0,0,0,0,0,0,0,0,0,191,0,17,0,3,2,0,8,0,0,0,2,0,0,0,0,0,0,0,0,0,0,96
778,44,"М","Сургут",0.0,1755475.67,0.0,26.38,246533.35,0.0,0.0,73345.96,51091.51,29605.210000000003,1402.5,0,0,299.0,0,0,0,0,0,0,0,0,0,2770.0,0,0,0,0,0,71,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,48
779,36,"Ж","Сургут",0.0,1412877.1,0.0,0.0,18989.55,0.0,0.0,60055.0,76162.75,39853.26,0,0,3928.36,0,0,7523.0,0,1200.0,4065.0,0,0,0,0,0,0,0,0,829.0,0,59,0,0,0,1,0,0,2,0,0,2,1,0,0,0,0,0,0,0,0,1,0,31
780,37,"Ж","Тюмень",0.0,534961.16,0.0,0.0,5571.69,5000.66,0.0,114888.7,55422.02,37279.5,2998.92,0,0,251.0,738.0,1013.0,0,0,0,3435.0,0,0,0,0,0,0,0,0,0,53,0,3,0,0,1,1,1,0,0,0,0,5,0,0,0,0,0,0,0,0,0,31
781,36,"Ж","Сургут",3172644.47,0.0,0.0,0.0,64929.15,0.0,0.0,53820.0,78682.82,19563.13,1300.0,0,0,0,800.0,17158.3,0,0,390.0,189.0,0,0,0,0,6750.0,6750.0,0,28663.0,0,53,0,1,0,0,0,1,8,0,0,0,1,1,0,0,0,0,1,1,0,1,0,29
782,28,"М","Сургут",2273789.76,0.0,0.0,0.0,199928.77,0.0,0.0,256429.41,105873.86,35187.85999999999,6949.0,0,240.0,0,0,13713.0,0,4142.0,5611.0,0,0,0,0,0,0,0,0,0,0,131,0,6,0,1,0,0,5,0,0,18,6,0,0,0,0,0,0,0,0,0,0,30
783,27,"Ж","Санкт-Петербург",3453157.99,0.0,0.0,0.0,55811.71,0.58,0.0,184818.08,61863.52,39317.850000000006,1464.0,3080.22,2784.47,1292.0,40.0,599.0,0,1855.0,0,0,494.0,0,0,0,0,0,0,0,0,69,0,11,1,2,1,1,1,0,0,3,0,0,1,0,0,0,0,0,0,0,0,24
784,51,"М","Владивосток",0.0,943231.68,329235.64,0.0,108845.81,0.0,0.0,114112.46,73404.75,24166.050000000003,2518.2,0,300.0,0,0,0,0,0,0,0,3816.5,0,0,510.0,0,0,0,41258.0,0,69,0,2,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,6,0,56
785,38,"М","Кемерово",0.0,399087.08,0.0,0.0,56296.18,0.0,0.0,264127.39,62344.08,32796.58,3548.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59.0,30,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20
786,49,"М","Красноярск",0.0,502417.31,0.0,0.0,63122.64,0.0,0.0,62010.35,55845.74,43838.42,4998.92,0,0,0,0,2300.0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55
787,53,"Ж","Томск",1150439.86,254231.45,24199.08,21.49,39399.63,0.0,0.0,193130.34,187326.72,29694.219999999998,0,0,0,0,0,53399.0,0,440.0,0,1400.0,0,0,0,0,0,0,0,0,0,74,0,0,0,0,0,0,5,0,0,20,0,1,0,0,0,0,0,0,0,0,0,16
788,31,"М","Казань",0.0,0.0,210059.77,0.0,35308.7,0.0,0.0,127160.6,109244.73,64242.98,2244.17,0,1990.82,0,0,0,0,0,0,0,300.0,0,0,0,0,0,0,0,0,101,0,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,45
789,42,"М","Сургут",0.0,238411.4,0.0,0.0,6748.67,0.0,0.0,79343.38,63090.2,23058.300000000007,5560.0,1612.51,0,0,450.0,0,0,235.0,0,0,0,0,0,0,0,0,0,12300.0,0,67,0,3,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,24
790,41,"М","Сургут",0.0,337937.41,0.0,0.0,27932.69,0.0,0.0,121756.84,81059.82,48331.21000000001,6663.0,0,0,0,0,3800.0,0,0,0,0,0,0,0,0,0,0,0,0,0,140,0,5,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94
791,38,"Ж","Сургут",0.0,0.0,242786.65,0.0,12892.14,0.0,0.0,79973.27,243816.65,38823.53999999999,0,0,0,2022.0,0,21096.5,0,0,2433.0,4800.0,0,0,0,0,0,0,0,0,0,114,0,0,0,0,2,0,7,0,0,0,1,5,0,0,0,0,0,0,0,0,0,41
792,50,"М","Сургут",0.0,292510.84,30237.87,0.58,38138.1,300161.0,0.0,179205.89,165253.08,50202.77000000001,37577.5,0,1652.68,0,0,8915.0,0,15996.0,0,0,150.0,0,0,0,0,0,0,0,0,93,0,17,0,1,0,0,3,0,0,1,0,0,1,0,0,0,0,0,0,0,0,44
793,37,"Ж","Самара",1494075.65,0.0,299251.36,0.0,1000390.72,0.0,0.0,99390.19,112768.4,79582.75,4499.75,0,0,753.75,0,10910.0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,2,0,0,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22
794,39,"М","Сургут",0.0,156794.43,0.0,0.0,144196.25,0.0,0.0,61897.0,132898.77,22326.62,49786.200000000004,0,2500.0,112.0,2700.0,2310.08,0,8868.630000000001,10650.0,4950.0,342.0,0,0,0,0,0,545.03,0,0,153,0,7,0,4,1,2,2,0,0,47,4,2,1,0,0,0,0,0,3,0,0,35
795,39,"Ж","Сургут",0.0,1875000.0,0.0,0.0,193375.32,1481250.0,0.0,194993.59,53381.0,0,0,0,0,0,0,0,0,47167.0,0,0,0,0,0,0,0,0,0,0,393750.0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
796,43,"М","Сургут",0.0,0.0,263405.42,0.0,42418.22,0.0,0.0,121222.38,52749.62,17974.48,9166.2,0,502.5,0,0,12038.0,0,0,0,0,0,0,0,0,0,0,0,4853.5,0,24,0,8,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7
797,37,"Ж","Сургут",0.0,212539.2,85962.61,0.0,8790.83,0.0,0.0,67760.32,58291.21,11144.229999999998,1500.0,0,910.0,0,0,0,0,234.0,0,0,862.0,0,0,0,0,0,0,19875.85,0,164,0,2,0,1,0,0,0,0,0,9,0,0,9,0,0,0,0,0,0,10,0,29
798,39,"Ж","Сургут",0.0,1548593.12,0.0,0.0,122978.24,800000.0,0.0,151120.73,71563.69,36062.530000000006,0,0,0,286.0,0,24168.0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0,0,0,0,2,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34
799,38,"Ж","Сургут",0.0,2186126.19,0.0,0.0,8987.58,0.0,0.0,86415.79,77412.17,53811.75000000001,9240.2,0,0,0,0,0,0,0,394.0,0,500.0,0,0,0,0,0,0,0,0,65,0,4,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,35
800,46,"Ж","Сургут",0.0,592782.92,0.0,0.0,41350.07,46428.65,0.0,73969.69,251901.04,37267.33,2330.0,0,4198.85,0,0,9080.0,0,0,634.0,260.0,0,0,26362.0,0,147160.0,147160.0,0,0,0,67,0,1,0,2,0,0,3,0,0,0,1,1,0,0,2,0,3,3,0,0,0,40
801,42,"М","Сургут",5192648.82,0.0,43442.42,0.0,18063.71,0.0,0.0,120278.86,201032.57,5181.9400000000005,0,0,0,0,650.0,0,0,0,0,0,0,0,0,0,0,0,0,0,150.0,65,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21
802,38,"М","Сургут",0.0,1090997.7,0.0,0.0,6971.2,0.0,0.0,104554.99,59960.24,41122.0,0,0,4304.32,0,0,680.0,0,2286.0,0,0,0,0,0,427.5,0,0,0,0,0,110,0,0,0,1,0,0,1,0,0,17,0,0,0,0,0,1,0,0,0,0,0,64
803,39,"М","Сургут",0.0,698315.68,0.0,0.01,15203.52,0.0,0.0,103257.03,60783.44,23486.45,1965.1999999999998,701.29,0,0,0,4138.0,0,0,0,0,0,0,0,0,0,0,2950.0,0,0,46,0,3,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,12
804,50,"М","Сургут",0.0,484869.32,0.0,0.0,300209.02,0.0,0.0,116625.29,98516.5,33071.08,4574.4,0,12087.41,0,0,500.0,0,0,0,0,0,0,0,0,0,0,0,35641.72,0,55,0,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,27
805,43,"Ж","Новый Уренгой",0.0,0.0,232817.03,0.0,1159.33,0.0,0.0,67964.26,93778.27,27562.019999999997,0,0,0,0,400.0,1947.0,0,45409.6,0,9790.0,0,0,0,0,0,0,1050.0,0,0,59,0,0,0,0,0,1,1,0,0,20,0,2,0,0,0,0,0,0,1,0,0,27
806,46,"М","Сургут",0.0,0.0,143818.89,0.0,16888.04,0.0,0.0,165653.1,90725.14,7288.9,0,0,0,0,700.0,0,0,28909.0,0,0,0,0,0,0,46580.0,46580.0,0,0,5951.86,53,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,1,1,0,0,2,23
807,32,"М","Сургут",0.0,0.0,407636.49,0.0,22588.9,0.0,0.0,84700.16,257315.13,58989.14999999999,51259.95,5897.41,10099.51,0,0,0,0,0,2687.0,0,693.5,0,0,0,0,0,0,0,3558.47,79,0,18,1,5,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,2,30
808,41,"М","Сургут",1685010.44,0.0,0.0,0.8,9940.57,0.0,0.0,103572.95,51644.72,28450.379999999994,4373.6,0,2310.0,502.5,0,2805.0,0,0,0,0,320.0,0,0,399.0,0,0,0,0,0,104,0,7,0,5,2,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,55
809,55,"М","Сургут",0.0,0.0,162859.91,0.0,66088.59,0.0,0.0,91412.55,72197.75,36393.4,22310.6,0,0,0,0,2531.0,0,0,0,2500.0,0,0,0,0,0,0,0,0,0,80,0,17,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,53
810,49,"М","Сургут",4448536.65,0.0,0.0,0.0,25565.8,1455070.47,0.0,87129.77,62772.37,2962.4300000000003,1260.0,0,4715.62,0,0,3005.0,0,0,0,290.0,0,0,0,0,0,0,0,0,0,37,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,14
811,46,"М","Сургут",0.0,3480392.16,0.0,0.0,546593.14,0.0,0.0,51386.07,89828.85,36668.05,2550.36,3931.0999999999995,7935.61,1792.0,0,4599.05,0,442.0,0,15000.0,0,0,0,0,0,0,0,10000.0,0,122,0,1,19,8,2,0,2,0,0,17,0,1,0,0,0,0,0,0,0,2,0,55
812,47,"М","Сургут",0.0,733791.21,0.0,500.0,40828.58,0.0,0.0,187223.28,51503.56,24494.399999999998,6664.460000000001,0,0,0,0,0,0,0,1050.0,0,0,0,0,0,0,0,0,0,56400.0,71,0,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,16
813,36,"М","Сургут",0.0,390522.93,0.0,0.0,89.7,0.0,0.0,93928.22,207306.36,44897.979999999996,5400.0,0,0,0,0,8495.0,0,0,0,0,70050.0,0,0,0,0,0,26900.0,0,0,117,0,3,0,0,0,0,2,0,0,0,0,0,16,0,0,0,0,0,9,0,0,31
814,46,"М","Сургут",0.0,2121514.13,0.0,599.0,131123.91,0.0,0.0,195545.89,96679.4,48841.28,8822.73,0,1690.0,0,790.0,22789.0,0,0,0,1940.0,0,0,0,0,0,0,0,0,0,65,0,5,0,1,0,1,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,28
815,40,"М","Сургут",0.0,101889.2,550000.0,0.0,212078.76,0.0,0.0,109688.98,561610.81,26072.590000000004,7318.82,0,8000.0,590.0,1000.0,80.0,0,0,0,0,179626.0,0,0,0,0,0,312645.0,0,0,172,0,8,0,1,1,1,1,0,0,0,0,0,30,0,0,0,0,0,31,0,0,65
816,51,"Ж","Сургут",11701436.96,0.0,0.0,0.0,79938.59,3.78,0.0,282052.2,69811.5,18907.829999999994,0,0,15513.49,160.0,2500.0,13529.0,0,3171.0,0,0,0,0,0,0,0,0,0,0,0,88,0,0,0,1,1,1,3,0,0,24,0,0,0,0,0,0,0,0,0,0,0,36
817,43,"Ж","Сургут",0.0,1337553.98,83718.69,9050.0,31680.22,0.0,0.0,199559.12,117798.27,21022.399999999998,1070.0,0,2799.0,3550.0,260.0,21376.0,0,0,1080.0,0,0,0,35986.0,0,660.0,660.0,1790.0,0,1782.6100000000001,121,0,2,0,3,1,1,8,0,0,0,2,0,0,0,1,0,1,1,4,0,2,36
818,40,"Ж","Сургут",0.0,1825283.84,0.0,0.0,134707.63,0.0,0.0,67913.3,274660.05,158226.21,1070.0,0,14779.039999999999,0,2100.0,32665.3,0,0,31500.0,3000.0,0,0,0,0,0,0,0,0,0,53,0,2,0,8,0,1,4,0,0,0,2,1,0,0,0,0,0,0,0,0,0,25
819,47,"М","Сургут",0.0,0.0,188860.83,796924.68,4658.43,507202.15,945848.33,165642.99,226081.78,115889.43000000001,26211.63,0,929.14,0,0,18662.0,0,9943.0,4217.0,1560.0,5272.16,0,0,0,0,0,0,9548.04,19572.05,201,0,4,0,1,0,0,9,0,0,12,6,1,1,0,0,0,0,0,0,2,1,111
820,40,"М","Сургут",0.0,1246691.59,0.0,0.0,184806.97,0.0,0.0,143668.1,188413.76,58497.549999999996,3848.0,0,4341.84,0,25132.0,3925.0,0,27216.3,1130.0,0,500.0,0,19862.0,0,0,0,950.0,0,0,191,0,5,0,2,0,15,4,0,0,3,1,0,1,0,1,0,0,0,5,0,0,111
821,48,"М","Сургут",2103495.08,0.0,0.0,0.0,167145.96,0.0,0.0,94048.41,131805.41,48114.170000000006,5000.0,0,0,0,305.0,11632.0,0,0,0,0,150.0,0,0,70.0,0,0,0,0,0,113,0,6,0,0,0,1,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,72
822,31,"М","Сургут",0.0,1191756.7,9743.92,0.0,29579.94,0.0,0.0,108864.06,171121.96,23515.370000000003,11518.84,0,13790.0,545.0,500.0,569.0,0,26301.0,11811.0,0,320.0,0,0,0,0,0,8630.0,0,0,154,0,7,0,2,1,1,1,0,0,11,5,0,1,0,0,0,0,0,13,0,0,38
823,33,"М","Санкт-Петербург",5401143.35,0.0,7583.34,0.0,6400.16,0.0,0.0,162737.12,89422.68,21787.98,1764.4,0,0,0,0,1379.0,0,5171.7,200.0,26797.0,0,0,0,0,0,0,0,8507.1,0,93,0,1,0,0,0,0,1,0,0,10,1,4,0,0,0,0,0,0,0,3,0,12
824,39,"Ж","Москва",0.0,2826389.18,190707.93,0.0,449.74,0.0,600000.0,726686.99,164000.89,59961.270000000004,1349.93,300.0,28010.06,1010.0,4980.0,11278.0,0,1000.0,0,18680.0,2105.0,0,0,2015.0,0,0,0,0,20224.73,63,0,1,2,9,1,1,2,0,0,1,0,2,2,0,0,1,0,0,0,0,1,24
825,30,"Ж","Москва",0.0,920421.73,78271.51,0.0,142101.06,35000.0,0.0,143429.37,377228.66,17528.829999999998,3551.8500000000004,1213.25,3138.98,100.0,25.0,5628.0,0,2680.0,0,0,0,0,0,0,0,0,1480.0,0,0,88,0,2,2,3,1,1,4,0,0,1,0,0,0,0,0,0,0,0,2,0,0,30
826,27,"М","Москва",2340041.8,0.0,0.0,0.0,6469.68,0.0,0.0,84548.0,75026.86,29256.16,5980.7300000000005,0,6000.0,0,0,3048.0,0,3010.0,0,3300.0,0,0,0,0,3230.0,3230.0,2198.0,0,0,126,0,9,0,1,0,0,1,0,0,7,0,1,0,0,0,0,6,6,3,0,0,58
827,54,"М","Нижний Новгород",3694836.8,0.0,196028.94,52034.45,455890.74,568786.32,2902446.77,393665.0,681142.19,49466.09,48463.0,0,0,0,0,700.0,0,6360.0,0,0,0,0,0,0,61463.100000000006,61463.100000000006,0,0,0,31,0,6,0,0,0,0,1,0,0,1,0,0,0,0,0,0,5,5,0,0,0,6
828,30,"Ж","Тюмень",2854758.93,0.0,20000.0,7968.45,3167.82,0.0,15034.26,145339.8,84499.52,17502.34,0,0,540.0,0,3640.0,14847.0,0,24207.0,0,2020.0,0,0,1663.37,0,780.0,780.0,10340.0,0,0,67,0,0,0,3,0,1,2,0,0,10,0,1,0,0,1,0,2,2,2,0,0,25
829,52,"М","Сургут",1140170.22,0.0,0.0,4.34,692141.81,0.0,0.0,198015.64,171074.38,32474.010000000002,6038.65,0,300.0,2000.0,0,847.0,0,0,1039.0,4400.0,8000.0,0,0,19631.0,0,0,0,0,0,105,0,8,0,3,1,0,1,0,0,0,1,2,3,0,0,4,0,0,0,0,0,33
830,27,"М","Сургут",1826395.15,0.0,0.0,0.0,568748.91,0.0,0.0,249351.2,91973.48,33177.37,6508.77,0,438.0,490.0,0,13190.900000000001,0,250.0,0,0,150.0,0,0,23.0,805.0,805.0,3550.0,100.0,0,176,0,4,0,4,1,0,15,0,0,1,0,0,1,0,0,1,5,5,6,1,0,72
831,24,"М","Сургут",0.0,1094808.49,82452.09,0.0,47550.58,0.0,0.0,51300.0,171358.51,12126.479999999998,101101.65000000001,0,1610.0,8257.0,400.0,5754.0,0,1139.0,6074.0,3000.0,0,0,0,0,0,0,0,0,0,180,0,74,0,2,7,1,1,0,0,5,9,1,0,0,0,0,0,0,0,0,0,33
832,46,"М","Новый Уренгой",0.0,499401.48,287447.39,2000.0,1401.45,0.0,0.0,281225.7,89147.95,6589.650000000001,0,0,0,0,0,5622.0,0,0,0,52606.0,350.0,0,0,0,0,0,8350.0,0,0,34,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,2,0,0,12
833,37,"М","Сургут",0.0,1400681.27,0.0,0.0,119601.21,0.0,0.0,107203.05,63949.24,15755.849999999999,1299.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41
834,43,"М","Новый Уренгой",0.0,1591073.29,0.0,0.0,16351.62,0.0,0.0,217441.76,67995.15,43154.52,0,0,1263.23,0,0,11691.0,0,702.0,0,0,0,0,0,53.0,0,0,0,0,500.0,139,0,0,0,2,0,0,4,0,0,1,0,0,0,0,0,1,0,0,0,0,1,86
835,32,"М","Сургут",0.0,839124.98,0.0,0.0,228087.03,0.0,0.0,69861.33,250468.99,42360.95000000001,101689.68000000002,0,26259.8,0,0,14599.0,0,0,33611.0,0,1600.0,0,0,0,0,0,0,0,0,150,0,30,0,7,0,0,3,0,0,0,10,0,1,0,0,0,0,0,0,0,0,63
836,26,"М","Тюмень",0.0,482313.78,0.0,1887.38,6646.51,5200.6,0.0,73428.9,90895.42,21623.690000000002,28847.7,1519.3600000000001,2050.0,0,0,0,0,1084.0,0,0,0,0,0,0,0,0,300.0,0,0,128,0,8,2,5,0,0,0,0,0,6,0,0,0,0,0,0,0,0,2,0,0,32
837,33,"Ж","Москва",6198449.0,0.0,0.0,0.0,59814.13,0.0,0.0,175587.13,136410.56,103105.66,0,0,0,0,2700.0,9946.0,0,0,0,4990.0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,1,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,14
838,35,"М","Центральный",4412324.58,0.0,0.0,0.55,381133.48,0.0,0.0,58186.94,219880.48,17476.57,2989.11,0,0,24.0,0,0,0,0,0,0,0,0,0,0,0,0,3600.0,0,0,44,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,20
839,40,"М","Москва",513086.11,0.0,0.0,11.0,937773.89,700002.19,0.0,709777.07,102336.39,40421.21000000001,3620.88,0,3299.0,0,0,814.0,0,126.0,0,29865.0,250.0,0,0,0,0,0,500.0,0,59.0,123,0,2,0,2,0,0,3,0,0,5,0,9,1,0,0,0,0,0,1,0,1,67
840,55,"Ж","Москва",0.0,0.0,109124.61,0.0,36234.4,0.0,0.0,272494.62,158542.07,10382.21,0,0,3233.96,0,0,6094.0,0,13701.0,0,0,0,0,0,0,0,0,0,123277.9,0,33,0,0,0,2,0,0,2,0,0,5,0,0,0,0,0,0,0,0,0,5,0,13
841,56,"М","Уфа",0.0,144499.92,0.0,0.0,13859.26,87314.47,0.0,169515.16,74549.88,25978.27,9056.75,0,0,0,0,0,0,0,1280.0,4643.35,0,0,0,0,0,0,0,0,0,98,0,10,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,41
842,46,"М","Екатеринбург",0.0,198447.33,0.0,0.0,62421.12,0.0,0.0,124171.9,65034.51,19529.46,6891.25,0,0,0,6500.0,960.0,0,0,0,2350.0,0,0,0,0,0,0,200.0,0,500.0,74,0,4,0,0,0,2,1,0,0,0,0,3,0,0,0,0,0,0,1,0,1,36
843,27,"М","Уфа",2282588.06,0.0,0.0,0.0,280684.94,0.0,0.0,167973.83,63084.15,13597.480000000001,0,0,0,0,0,0,0,0,0,0,38900.0,0,0,462.0,0,0,500.0,0,0,116,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,1,0,0,1,0,0,55
844,27,"М","Сургут",0.0,800000.0,0.0,0.0,46379.55,0.0,1120342.3,76232.15,60481.24,14008.72,1000.0,0,1758.0,0,250.0,12192.0,0,0,1332.0,350.0,0,0,0,0,0,0,133.0,0,0,92,0,1,0,6,0,1,2,0,0,0,3,1,0,0,0,0,0,0,1,0,0,34
845,39,"М","Новосибирск",0.0,832555.74,0.0,0.0,30178.38,0.0,220744.6,50002.0,119997.76,26393.79,18529.43,0,0,0,5700.0,2699.0,0,0,0,1205.0,4724.9400000000005,0,0,2590.0,2400.0,2400.0,0,0,0,65,0,8,0,0,0,2,1,0,0,0,0,1,7,0,0,1,1,1,0,0,0,18
846,35,"М","Тюмень",0.0,1075991.73,0.0,0.0,72440.34,0.0,0.0,230728.24,153639.96,40869.36,8365.2,0,0,0,0,31219.2,0,8100.0,0,1680.0,0,0,0,0,0,0,8274.0,0,0,116,0,8,0,0,0,0,8,0,0,1,0,2,0,0,0,0,0,0,2,0,0,63
847,40,"Ж","Санкт-Петербург",3494730.19,1075830.91,0.0,365944.0,154944.16,0.0,0.0,285721.99,146352.74,75335.36,0,0,794.68,0,0,23088.8,0,11140.0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,0,2,0,0,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,26
848,32,"Ж","Сургут",0.0,110000.0,0.0,0.0,15013.0,0.0,0.0,51221.95,96131.98,61177.380000000005,4296.28,0,4160.75,0,0,7057.0,0,0,0,1610.0,0,0,0,0,0,0,499.0,0,8800.0,95,0,5,0,1,0,0,5,0,0,0,0,1,0,0,0,0,0,0,2,0,1,58
849,39,"Ж","Сургут",0.0,516392.35,0.0,0.0,24209.62,0.0,0.0,146637.0,54719.24,30309.820000000003,0,0,250.0,0,0,9352.0,0,0,0,500.0,0,0,0,0,0,0,0,0,0,81,0,0,0,1,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,53
850,36,"Ж","Сургут",0.0,0.0,367555.64,0.0,79194.42,30003.69,0.0,178907.02,86187.22,43234.35,5763.87,0,0,0,0,15626.0,0,0,0,0,0,0,0,0,0,0,0,0,11452.47,75,0,5,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,47
851,41,"Ж","Сургут",0.0,608823.53,63320.75,61012.46,115454.29,0.0,0.0,204288.31,77447.92,29761.6,2727.75,0,15000.0,0,0,1154.2,0,0,400.0,2900.0,0,0,0,0,0,0,0,0,0,64,0,3,0,1,0,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,34
852,54,"Ж","Новый Уренгой",0.0,0.0,119454.69,8741.97,10181.48,0.0,2744131.11,86144.05,161612.0,0,10000.0,0,0,0,0,57190.0,0,0,0,22100.0,0,0,0,0,0,0,0,0,0,10,0,1,0,0,0,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
853,55,"М","Краснодар",673203.73,0.0,0.0,0.0,667331.9,0.0,1286843.3,417224.26,156598.96,47612.91,0,0,0,0,8480.0,45042.75,0,0,0,3200.0,980.0,0,0,3412.0,0,0,1160.0,0,0,35,0,0,0,0,0,1,4,0,0,0,0,1,1,0,0,1,0,0,2,0,0,13
854,43,"М","Москва",0.0,629881.1,0.0,0.0,127061.26,0.0,0.0,170348.07,68213.93,10674.03,5967.0,25219.449999999997,0,0,0,0,0,2148.0,1050.0,0,0,0,0,0,0,0,0,11385.45,0,53,0,13,2,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,1,0,13
855,34,"М","Санкт-Петербург",0.0,0.0,146886.8,0.0,969.2,0.0,0.0,115479.99,64460.27,22785.39,1424.54,0,1500.0,505.0,0,8840.0,0,14637.0,0,0,0,0,0,0,0,0,0,0,10085.47,79,0,1,0,2,1,0,3,0,0,7,0,0,0,0,0,0,0,0,0,0,1,37
856,56,"М","Москва",0.0,1764068.32,410762.77,2372.19,23687.05,0.0,0.0,121337.55,61559.99,40907.049999999996,5446.389999999999,0,9346.0,0,250.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,0,4,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45
